cell_x,cell_y,center_lat,center_lon,count,grid_id
2582,15508,12.911077333333333,77.54091633333333,3,2582_15508
2632,15505,13.163438999999999,77.526807,3,2632_15505
2582,15546,12.911339,77.733026,3,2582_15546
2582,15538,12.912014333333332,77.69169166666667,3,2582_15538
2607,15512,13.038581,77.56378866666667,3,2607_15512
2607,15507,13.036943,77.536807,3,2607_15507
2619,15500,13.097454333333332,77.50286,3,2619_15500
2618,15547,13.093166000000002,77.73736533333333,3,2618_15547
2618,15545,13.091944333333332,77.72909033333333,3,2618_15545
2618,15543,13.091519,77.71698366666666,3,2618_15543
2618,15540,13.09337,77.70229833333333,3,2618_15540
2606,15549,13.031665666666667,77.74856233333334,3,2606_15549
2607,15525,13.039578666666666,77.62687799999999,3,2607_15525
2607,15522,13.037130666666668,77.61274200000001,3,2607_15522
2577,15545,12.885797333333334,77.728526,3,2577_15545
2577,15541,12.886308,77.70725,3,2577_15541
2602,15513,13.012450333333334,77.56828466666667,3,2602_15513
2577,15534,12.886524999999999,77.671961,3,2577_15534
2635,15502,13.176323000000002,77.51339233333334,3,2635_15502
2634,15549,13.171386666666669,77.746372,3,2634_15549
2635,15528,13.177578666666667,77.64272566666666,3,2635_15528
2578,15524,12.892596,77.62235933333334,3,2578_15524
2578,15522,12.891761666666667,77.61159733333334,3,2578_15522
2578,15520,12.891555666666667,77.60169866666666,3,2578_15520
2578,15515,12.891932333333335,77.57865866666667,3,2578_15515
2635,15516,13.177812666666666,77.581528,3,2635_15516
2635,15509,13.178835999999999,77.54812500000001,3,2635_15509
2608,15508,13.044095333333333,77.54208066666666,3,2608_15508
2608,15502,13.043369,77.51240333333334,3,2608_15502
2607,15549,13.037379000000001,77.747091,3,2607_15549
2601,15548,13.008484000000001,77.74106933333333,3,2601_15548
2601,15534,13.007080333333334,77.673435,3,2601_15534
2622,15511,13.112495333333333,77.55713466666667,3,2622_15511
2601,15500,13.008731,77.502403,3,2601_15500
2600,15547,13.001296666666667,77.73807266666667,3,2600_15547
2622,15517,13.112315,77.587486,3,2622_15517
2631,15520,13.157152333333334,77.602492,3,2631_15520
2631,15519,13.158141,77.597142,3,2631_15519
2631,15539,13.158174333333335,77.69761966666667,3,2631_15539
2583,15537,12.917588666666667,77.68705033333333,3,2583_15537
2583,15536,12.918656,77.68086966666668,3,2583_15536
2583,15535,12.919127666666668,77.67683133333334,3,2583_15535
2583,15525,12.91729,77.62675333333333,3,2583_15525
2583,15520,12.917901,77.60159466666667,3,2583_15520
2601,15527,13.008506000000002,77.638525,3,2601_15527
2601,15524,13.006791333333334,77.62268933333333,3,2601_15524
2583,15513,12.916525,77.567677,3,2583_15513
2631,15548,13.157163333333335,77.74333566666667,3,2631_15548
2577,15538,12.887593,77.69095633333333,3,2577_15538
2583,15542,12.916245333333334,77.71302533333333,3,2583_15542
2631,15532,13.158266333333335,77.66298066666667,3,2631_15532
2631,15529,13.155693333333332,77.647034,3,2631_15529
2600,15526,13.002552333333334,77.63246833333334,3,2600_15526
2607,15548,13.036713999999998,77.74309966666668,3,2607_15548
2607,15543,13.037656333333333,77.71706833333333,3,2607_15543
2607,15539,13.038932666666668,77.69630833333333,3,2607_15539
2607,15538,13.038372333333333,77.69309,3,2607_15538
2618,15532,13.093665,77.66110766666667,3,2618_15532
2618,15520,13.092650999999998,77.60294966666667,3,2618_15520
2607,15532,13.038341333333333,77.66179433333333,3,2607_15532
2635,15539,13.179012,77.69861133333333,3,2635_15539
2635,15538,13.177600333333332,77.692175,3,2635_15538
2635,15533,13.17825,77.66653766666667,3,2635_15533
2635,15547,13.179708,77.73671766666666,3,2635_15547
2601,15507,13.008599666666667,77.53694133333333,3,2601_15507
2599,15546,12.998217333333335,77.73287499999999,3,2599_15546
2599,15543,12.997608999999999,77.71632733333333,3,2599_15543
2623,15507,13.117852666666666,77.53687533333334,3,2623_15507
2585,15517,12.928373333333333,77.58747333333334,3,2585_15517
2631,15516,13.157637333333334,77.582535,3,2631_15516
2584,15530,12.923717666666667,77.65267366666667,3,2584_15530
2584,15527,12.922887000000001,77.636904,3,2584_15527
2584,15526,12.922017333333335,77.63152266666667,3,2584_15526
2622,15524,13.113449333333334,77.62321833333333,3,2622_15524
2622,15520,13.112647333333333,77.602034,3,2622_15520
2622,15542,13.112118,77.711583,3,2622_15542
2600,15523,13.002680333333332,77.61676566666667,3,2600_15523
2600,15515,13.002755666666667,77.577653,3,2600_15515
2600,15506,13.001583666666667,77.53152,3,2600_15506
2622,15534,13.111851,77.67090966666667,3,2622_15534
2584,15501,12.921933000000001,77.50752733333333,3,2584_15501
2618,15504,13.093552,77.522492,3,2618_15504
2617,15545,13.087501333333334,77.72798733333333,3,2617_15545
2608,15525,13.042162333333332,77.62822033333333,3,2608_15525
2608,15523,13.040944333333334,77.61589233333332,3,2608_15523
2608,15521,13.040825,77.60809633333334,3,2608_15521
2607,15521,13.037473333333333,77.60636099999999,3,2607_15521
2607,15520,13.037955333333334,77.60289333333333,3,2607_15520
2577,15510,12.888567333333334,77.55291966666665,3,2577_15510
2635,15522,13.178261333333333,77.61393233333334,3,2635_15522
2608,15527,13.042468,77.63617866666667,3,2608_15527
2635,15543,13.177809000000002,77.71789766666666,3,2635_15543
2576,15539,12.883899,77.69843066666667,3,2576_15539
2576,15534,12.88322,77.672893,3,2576_15534
2576,15533,12.882903333333333,77.666512,3,2576_15533
2600,15503,13.003518333333332,77.51652833333333,3,2600_15503
2600,15500,13.001687666666667,77.50324533333333,3,2600_15500
2576,15530,12.882542333333333,77.65237633333334,3,2576_15530
2577,15502,12.887579333333333,77.511162,3,2577_15502
2577,15500,12.888377,77.503063,3,2577_15500
2576,15542,12.880978666666666,77.712284,3,2576_15542
2635,15541,13.176953333333335,77.70677433333333,3,2635_15541
2617,15526,13.087759999999998,77.63225966666667,3,2617_15526
2608,15515,13.043465333333335,77.57741833333334,3,2608_15515
2599,15525,12.997287,77.62794933333333,3,2599_15525
2599,15517,12.998194666666668,77.58562466666666,3,2599_15517
2599,15516,12.997869333333334,77.583465,3,2599_15516
2599,15513,12.998628333333334,77.568706,3,2599_15513
2599,15502,12.996566666666666,77.51247066666667,3,2599_15502
2599,15500,12.997431333333333,77.50350733333333,3,2599_15500
2622,15533,13.114051333333334,77.66811799999999,3,2622_15533
2584,15548,12.922158666666666,77.74335633333334,3,2584_15548
2584,15540,12.922952333333333,77.701592,3,2584_15540
2586,15521,12.932966,77.60646366666667,3,2586_15521
2623,15529,13.116819666666666,77.64846866666666,3,2623_15529
2623,15521,13.116652333333334,77.60774633333334,3,2623_15521
2585,15540,12.926925666666667,77.70302266666666,3,2585_15540
2585,15539,12.927326,77.69822766666667,3,2585_15539
2585,15536,12.928387333333333,77.68153333333333,3,2585_15536
2585,15533,12.927325000000002,77.66788466666667,3,2585_15533
2585,15530,12.928783000000001,77.65283766666666,3,2585_15530
2598,15541,12.993979333333334,77.70582999999999,3,2598_15541
2598,15529,12.992288333333335,77.648058,3,2598_15529
2624,15504,13.123099000000002,77.523726,3,2624_15504
2585,15514,12.926301,77.57169166666667,3,2585_15514
2631,15512,13.157827333333332,77.56416433333334,3,2631_15512
2623,15512,13.118381999999999,77.563426,3,2623_15512
2576,15532,12.881648,77.664173,3,2576_15532
2576,15531,12.880963333333334,77.65786566666667,3,2576_15531
2624,15515,13.124448666666666,77.57642966666667,3,2624_15515
2586,15503,12.932788666666667,77.516291,3,2586_15503
2631,15508,13.157539333333332,77.54149333333334,3,2631_15508
2598,15518,12.991506000000001,77.59218,3,2598_15518
2636,15505,13.182043666666667,77.527182,3,2636_15505
2608,15513,13.044635333333334,77.56873233333333,3,2608_15513
2608,15512,13.043202333333333,77.56350733333333,3,2608_15512
2608,15511,13.042361,77.55822033333334,3,2608_15511
2608,15544,13.042900666666668,77.72305633333333,3,2608_15544
2608,15529,13.042875333333333,77.64913666666666,3,2608_15529
2609,15518,13.048311333333332,77.59347766666667,3,2609_15518
2575,15536,12.879287333333332,77.68351233333333,3,2575_15536
2636,15525,13.181851666666667,77.62699099999999,3,2636_15525
2598,15511,12.99297,77.55878700000001,3,2598_15511
2598,15509,12.992509666666669,77.548005,3,2598_15509
2598,15506,12.992862333333333,77.53229033333334,3,2598_15506
2587,15509,12.937208,77.54720566666667,3,2587_15509
2587,15507,12.938242666666667,77.53674466666666,3,2587_15507
2586,15515,12.932831333333334,77.578587,3,2586_15515
2630,15534,13.152473333333333,77.673265,3,2630_15534
2636,15519,13.182189,77.59746033333333,3,2636_15519
2636,15516,13.182905666666665,77.58202466666667,3,2636_15516
2575,15529,12.878025666666668,77.64729666666666,3,2575_15529
2609,15500,13.047830333333332,77.50380966666667,3,2609_15500
2617,15531,13.087297333333334,77.65802066666667,3,2617_15531
2617,15530,13.086810666666667,77.65396566666668,3,2617_15530
2575,15513,12.878055666666667,77.56692233333332,3,2575_15513
2637,15507,13.186730333333335,77.53700333333333,3,2637_15507
2617,15505,13.087831333333334,77.52796866666667,3,2617_15505
2617,15503,13.086832333333334,77.51702733333333,3,2617_15503
2624,15519,13.124004666666666,77.59695233333333,3,2624_15519
2624,15517,13.122565,77.58754533333332,3,2624_15517
2586,15533,12.932933666666665,77.66776033333333,3,2586_15533
2610,15503,13.051498666666667,77.51827166666668,3,2610_15503
2610,15500,13.052277333333334,77.50224566666667,3,2610_15500
2610,15528,13.052429666666667,77.640935,3,2610_15528
2617,15524,13.085552,77.62088100000001,3,2617_15524
2617,15523,13.087534333333332,77.61757633333333,3,2617_15523
2617,15521,13.086391666666666,77.60648566666667,3,2617_15521
2636,15547,13.182448666666668,77.73771933333335,3,2636_15547
2575,15508,12.877024333333333,77.54082366666667,3,2575_15508
2575,15502,12.877120666666668,77.51270066666666,3,2575_15502
2575,15501,12.876666,77.50865333333333,3,2575_15501
2597,15520,12.985724,77.60321833333333,3,2597_15520
2624,15541,13.122563,77.70737933333334,3,2624_15541
2624,15536,13.123258,77.68166699999999,3,2624_15536
2624,15535,13.122080333333335,77.67688666666668,3,2624_15535
2624,15549,13.123035666666667,77.74789600000001,3,2624_15549
2574,15545,12.872361333333332,77.726502,3,2574_15545
2575,15532,12.876045333333332,77.66242,3,2575_15532
2637,15514,13.187409,77.57276433333334,3,2637_15514
2575,15526,12.877431999999999,77.63454899999999,3,2575_15526
2575,15521,12.879731,77.60734533333333,3,2575_15521
2575,15519,12.877504333333334,77.59757166666667,3,2575_15519
2575,15517,12.875927666666668,77.58942866666666,3,2575_15517
2637,15512,13.186788666666667,77.56148233333333,3,2637_15512
2637,15511,13.188592666666667,77.55608366666667,3,2637_15511
2574,15524,12.871620333333333,77.623041,3,2574_15524
2610,15522,13.053932333333334,77.61140766666666,3,2610_15522
2624,15548,13.123547666666667,77.74304466666666,3,2624_15548
2624,15545,13.122050333333334,77.72821966666667,3,2624_15545
2597,15507,12.987505666666666,77.53868366666667,3,2597_15507
2597,15500,12.987455333333335,77.50224266666667,3,2597_15500
2596,15545,12.981542666666668,77.726425,3,2596_15545
2587,15539,12.937888666666666,77.69668733333333,3,2587_15539
2610,15521,13.052762666666666,77.60701933333333,3,2610_15521
2617,15500,13.087363000000002,77.50195266666667,3,2617_15500
2616,15548,13.083172666666668,77.74163866666667,3,2616_15548
2616,15544,13.082372666666666,77.72239666666667,3,2616_15544
2617,15515,13.087536333333333,77.57800566666667,3,2617_15515
2574,15516,12.872489333333334,77.581191,3,2574_15516
2637,15519,13.188535333333334,77.59777633333333,3,2637_15519
2637,15543,13.185648666666667,77.71705133333333,3,2637_15543
2616,15536,13.082645,77.68118233333333,3,2616_15536
2587,15532,12.938747333333334,77.66271166666667,3,2587_15532
2587,15518,12.936278333333334,77.59430266666668,3,2587_15518
2588,15501,12.943136333333333,77.50745533333334,3,2588_15501
2587,15504,12.937659666666667,77.522695,3,2587_15504
2630,15516,13.153775000000001,77.58357233333334,3,2630_15516
2630,15530,13.151368666666668,77.65190533333333,3,2630_15530
2596,15523,12.981558666666666,77.61802133333333,3,2596_15523
2587,15546,12.935981,77.73157333333334,3,2587_15546
2587,15542,12.938274999999999,77.712876,3,2587_15542
2587,15541,12.937330000000001,77.70768133333333,3,2587_15541
2630,15513,13.154344,77.56565933333333,3,2630_15513
2630,15512,13.152723,77.56233733333333,3,2630_15512
2596,15543,12.984025,77.71701133333333,3,2596_15543
2596,15538,12.982427000000001,77.69277799999999,3,2596_15538
2596,15532,12.983312333333332,77.66113433333334,3,2596_15532
2596,15527,12.982147666666668,77.63704333333332,3,2596_15527
2596,15526,12.983924666666667,77.63279233333333,3,2596_15526
2625,15509,13.127049999999999,77.54639833333333,3,2625_15509
2625,15504,13.128079,77.521801,3,2625_15504
2629,15534,13.147623333333334,77.672671,3,2629_15534
2630,15511,13.151517,77.55683599999999,3,2630_15511
2587,15540,12.937373333333333,77.70258066666666,3,2587_15540
2625,15526,13.126525333333333,77.63179133333334,3,2625_15526
2625,15536,13.125988,77.683649,3,2625_15536
2588,15519,12.941027,77.59560633333332,3,2588_15519
2588,15517,12.943115,77.589498,3,2588_15517
2610,15547,13.052672999999999,77.73742,3,2610_15547
2610,15544,13.0526,77.721786,3,2610_15544
2610,15531,13.052977666666665,77.65826,3,2610_15531
2616,15532,13.081219666666668,77.66291533333333,3,2616_15532
2616,15526,13.082061333333334,77.63223599999999,3,2616_15526
2610,15524,13.052509333333333,77.62258133333334,3,2610_15524
2574,15539,12.873131666666666,77.697609,3,2574_15539
2637,15540,13.186693333333332,77.70245866666667,3,2637_15540
2637,15538,13.187056333333333,77.69358933333334,3,2637_15538
2573,15545,12.868724,77.726344,3,2573_15545
2588,15514,12.943201666666667,77.57203466666667,3,2588_15514
2625,15512,13.127811666666668,77.56181533333333,3,2625_15512
2596,15515,12.983146,77.57750866666667,3,2596_15515
2588,15539,12.942427,77.69647666666667,3,2588_15539
2588,15531,12.944598666666666,77.65781966666667,3,2588_15531
2616,15519,13.083054333333331,77.59643666666666,3,2616_15519
2611,15512,13.057639666666667,77.56216166666667,3,2611_15512
2611,15508,13.058331,77.542886,3,2611_15508
2611,15506,13.056511666666667,77.532088,3,2611_15506
2574,15521,12.872965,77.60760333333333,3,2574_15521
2574,15519,12.870762666666666,77.59813333333334,3,2574_15519
2572,15547,12.863523666666666,77.737398,3,2572_15547
2573,15528,12.866567666666667,77.64359666666667,3,2573_15528
2573,15525,12.868661000000001,77.62753933333333,3,2573_15525
2573,15521,12.868157000000002,77.60942933333334,3,2573_15521
2629,15543,13.14799,77.71923333333332,3,2629_15543
2595,15546,12.976980333333332,77.73276466666667,3,2595_15546
2595,15544,12.978550333333333,77.72233133333333,3,2595_15544
2638,15516,13.192340000000002,77.58282133333334,3,2638_15516
2611,15534,13.058779000000001,77.67091866666668,3,2611_15534
2611,15533,13.057616000000001,77.66588733333333,3,2611_15533
2611,15530,13.058587000000001,77.65273933333333,3,2611_15530
2611,15524,13.059086,77.62271666666668,3,2611_15524
2611,15520,13.057449333333333,77.60086166666666,3,2611_15520
2611,15519,13.057487666666667,77.59688033333333,3,2611_15519
2616,15510,13.082661666666667,77.55252866666666,3,2616_15510
2638,15510,13.192422666666666,77.55225733333333,3,2638_15510
2638,15507,13.192484333333333,77.53657166666666,3,2638_15507
2638,15505,13.190904000000002,77.52662366666667,3,2638_15505
2625,15532,13.128117333333334,77.66188,3,2625_15532
2595,15533,12.978680333333335,77.66749066666667,3,2595_15533
2595,15532,12.978016000000002,77.66170033333333,3,2595_15532
2595,15524,12.976751333333334,77.62277233333333,3,2595_15524
2595,15523,12.977515666666667,77.616134,3,2595_15523
2573,15509,12.866671333333334,77.54754,3,2573_15509
2616,15500,13.081059000000002,77.50401366666667,3,2616_15500
2615,15547,13.078691999999998,77.73647100000001,3,2615_15547
2612,15504,13.061839333333333,77.52135733333334,3,2612_15504
2612,15502,13.06379,77.51122033333333,3,2612_15502
2611,15549,13.058388333333333,77.74669033333333,3,2611_15549
2611,15501,13.056812,77.50712866666667,3,2611_15501
2572,15532,12.863384666666667,77.66271966666666,3,2572_15532
2572,15528,12.862291333333333,77.64187466666667,3,2572_15528
2638,15531,13.192767333333334,77.65748066666667,3,2638_15531
2638,15528,13.193154,77.64357533333333,3,2638_15528
2629,15511,13.148237666666667,77.5564,3,2629_15511
2625,15541,13.126323,77.70835866666667,3,2625_15541
2629,15526,13.147608333333332,77.63333566666667,3,2629_15526
2589,15514,12.947881333333333,77.573348,3,2589_15514
2588,15544,12.942688666666667,77.72194233333333,3,2588_15544
2626,15510,13.131734,77.55318433333333,3,2626_15510
2626,15506,13.131755333333333,77.53326299999999,3,2626_15506
2626,15519,13.133089666666669,77.597076,3,2626_15519
2626,15518,13.132279666666667,77.59129866666666,3,2626_15518
2625,15537,13.125947333333334,77.68884933333334,3,2625_15537
2629,15504,13.149459333333334,77.520482,3,2629_15504
2589,15543,12.948869,77.71785933333332,3,2589_15543
2589,15535,12.946159,77.67704,3,2589_15535
2589,15533,12.947922666666665,77.66792466666668,3,2589_15533
2628,15539,13.142768666666667,77.696702,3,2628_15539
2628,15537,13.142449666666666,77.68766533333333,3,2628_15537
2628,15536,13.142114666666666,77.684095,3,2628_15536
2589,15530,12.947907666666666,77.65319866666667,3,2589_15530
2628,15529,13.143893666666665,77.64667466666667,3,2628_15529
2628,15525,13.143388999999999,77.62702533333334,3,2628_15525
2589,15522,12.947257333333333,77.61146766666667,3,2589_15522
2590,15509,12.952335666666665,77.547072,3,2590_15509
2590,15506,12.952921333333334,77.53336233333333,3,2590_15506
2638,15520,13.192179333333334,77.60114833333334,3,2638_15520
2611,15535,13.058494666666666,77.67727266666667,3,2611_15535
2612,15524,13.061732,77.623684,3,2612_15524
2612,15522,13.062109333333334,77.61275233333333,3,2612_15522
2612,15520,13.063316666666667,77.60348266666666,3,2612_15520
2612,15508,13.063072333333333,77.54232733333333,3,2612_15508
2612,15507,13.062192666666666,77.53647733333334,3,2612_15507
2572,15523,12.863490333333333,77.61688133333332,3,2572_15523
2572,15519,12.861841666666669,77.59705233333334,3,2572_15519
2572,15516,12.861894999999999,77.582828,3,2572_15516
2572,15515,12.862225333333333,77.57741066666667,3,2572_15515
2572,15510,12.861266666666666,77.55147099999999,3,2572_15510
2595,15502,12.977459666666666,77.513296,3,2595_15502
2594,15535,12.973079333333333,77.67755766666666,3,2594_15535
2572,15545,12.862796666666668,77.727495,3,2572_15545
2571,15549,12.856247333333334,77.746268,3,2571_15549
2612,15535,13.062922666666665,77.67623766666667,3,2612_15535
2612,15530,13.063207,77.65191933333334,3,2612_15530
2612,15527,13.063326666666667,77.63712500000001,3,2612_15527
2612,15525,13.063142333333333,77.62634666666666,3,2612_15525
2615,15539,13.077079333333335,77.69722266666666,3,2615_15539
2571,15540,12.858663666666667,77.70282066666665,3,2571_15540
2639,15501,13.197217,77.50781333333333,3,2639_15501
2628,15513,13.141989333333333,77.56779766666666,3,2628_15513
2628,15531,13.143386333333334,77.65694633333334,3,2628_15531
2626,15516,13.133483666666669,77.58242366666667,3,2626_15516
2594,15531,12.972579000000001,77.65803833333332,3,2594_15531
2594,15507,12.971845,77.53829766666667,3,2594_15507
2590,15521,12.951821,77.60672799999999,3,2590_15521
2590,15518,12.953082666666667,77.59338466666667,3,2590_15518
2627,15537,13.137224333333334,77.68771566666668,3,2627_15537
2628,15510,13.141866333333333,77.551331,3,2628_15510
2591,15512,12.958469666666668,77.56193499999999,3,2591_15512
2590,15548,12.952143666666666,77.74139933333333,3,2590_15548
2590,15544,12.950933333333333,77.72295133333334,3,2590_15544
2590,15505,12.952685,77.52707333333335,3,2590_15505
2594,15503,12.973428,77.51849166666666,3,2594_15503
2593,15549,12.968490333333333,77.74674466666666,3,2593_15549
2626,15529,13.132596333333334,77.64911866666667,3,2626_15529
2626,15521,13.132818666666665,77.606632,3,2626_15521
2626,15520,13.132857666666666,77.602924,3,2626_15520
2593,15506,12.967028333333333,77.53454900000001,3,2593_15506
2591,15521,12.957065,77.60566466666667,3,2591_15521
2590,15533,12.952712333333332,77.66878133333334,3,2590_15533
2628,15518,13.142241666666665,77.59283933333333,3,2628_15518
2572,15506,12.861841333333333,77.53203033333334,3,2572_15506
2591,15514,12.959444666666668,77.57245833333333,3,2591_15514
2627,15549,13.136605000000001,77.74715033333332,3,2627_15549
2593,15541,12.968483666666666,77.70778733333333,3,2593_15541
2613,15513,13.066654999999999,77.56729899999999,3,2613_15513
2612,15549,13.062244,77.74789233333333,3,2612_15549
2612,15544,13.062246666666667,77.72260266666666,3,2612_15544
2612,15543,13.063159333333333,77.71748000000001,3,2612_15543
2615,15519,13.077207666666666,77.59750933333333,3,2615_15519
2638,15541,13.192550666666667,77.70694166666667,3,2638_15541
2571,15517,12.858249666666666,77.58592066666667,3,2571_15517
2572,15502,12.864193333333333,77.51320066666666,3,2572_15502
2613,15547,13.068983666666668,77.73648833333333,3,2613_15547
2593,15534,12.968869,77.67134166666666,3,2593_15534
2593,15532,12.967410999999998,77.66171733333333,3,2593_15532
2593,15530,12.969694666666667,77.651545,3,2593_15530
2594,15511,12.972419,77.557374,3,2594_15511
2626,15546,13.132653,77.73217466666667,3,2626_15546
2570,15536,12.85365,77.68286933333333,3,2570_15536
2570,15502,12.852001666666666,77.51376266666666,3,2570_15502
2571,15510,12.856742333333335,77.551404,3,2571_15510
2571,15508,12.858174,77.54154966666667,3,2571_15508
2639,15524,13.196171666666666,77.62324566666666,3,2639_15524
2639,15514,13.198379000000001,77.57313866666667,3,2639_15514
2639,15513,13.198061000000001,77.567818,3,2639_15513
2570,15543,12.853028,77.717125,3,2570_15543
2614,15533,13.071342666666666,77.66784366666667,3,2614_15533
2614,15532,13.071775,77.66157233333332,3,2614_15532
2614,15528,13.072556,77.643596,3,2614_15528
2570,15512,12.85204,77.56276333333334,3,2570_15512
2591,15545,12.959300333333333,77.72744300000001,3,2591_15545
2591,15534,12.958680000000001,77.67173666666666,3,2591_15534
2591,15533,12.957796,77.66710466666667,3,2591_15533
2634,15506,13.171993333333333,77.53266466666666,3,2634_15506
2619,15530,13.096193,77.650908,3,2619_15530
2633,15533,13.168593333333334,77.667888,3,2633_15533
2580,15532,12.902833333333334,77.66273166666667,3,2580_15532
2634,15505,13.172236333333332,77.52794433333334,3,2634_15505
2634,15501,13.172513333333333,77.50753300000001,3,2634_15501
2579,15544,12.897902333333334,77.72347566666667,3,2579_15544
2614,15511,13.072145999999998,77.55837000000001,3,2614_15511
2614,15510,13.071880666666667,77.55336066666666,3,2614_15510
2613,15516,13.066942333333335,77.58264333333334,3,2613_15516
2571,15528,12.858297333333333,77.64204066666667,3,2571_15528
2571,15519,12.857742333333334,77.59601366666668,3,2571_15519
2627,15513,13.136811666666667,77.56581233333333,3,2627_15513
2639,15521,13.197330666666668,77.60723866666666,3,2639_15521
2592,15547,12.963055333333335,77.73763266666667,3,2592_15547
2592,15540,12.962185,77.70469366666667,3,2592_15540
2570,15505,12.8526055,77.528964,2,2570_15505
2639,15545,13.198455,77.7261895,2,2639_15545
2614,15518,13.072381499999999,77.592731,2,2614_15518
2614,15519,13.070898499999998,77.5971225,2,2614_15519
2614,15521,13.0737625,77.606204,2,2614_15521
2614,15525,13.0740585,77.6282075,2,2614_15525
2614,15527,13.072049499999999,77.636864,2,2614_15527
2614,15529,13.072586000000001,77.649118,2,2614_15529
2614,15530,13.072768,77.6536055,2,2614_15530
2614,15534,13.071615000000001,77.6730775,2,2614_15534
2614,15536,13.0709605,77.682297,2,2614_15536
2614,15500,13.071970499999999,77.501236,2,2614_15500
2639,15543,13.198302,77.71531949999999,2,2639_15543
2570,15528,12.8539955,77.64343550000001,2,2570_15528
2571,15514,12.856775,77.571945,2,2571_15514
2571,15513,12.857033999999999,77.5669025,2,2571_15513
2571,15512,12.8572445,77.5632725,2,2571_15512
2571,15507,12.8587185,77.5362475,2,2571_15507
2614,15502,13.071761500000001,77.512567,2,2614_15502
2614,15543,13.072217,77.71545499999999,2,2614_15543
2614,15542,13.0744615,77.711352,2,2614_15542
2614,15541,13.073754000000001,77.706153,2,2614_15541
2614,15540,13.072124500000001,77.7020565,2,2614_15540
2614,15539,13.0711575,77.69882849999999,2,2614_15539
2614,15538,13.071659,77.693308,2,2614_15538
2614,15537,13.070599999999999,77.687307,2,2614_15537
2614,15517,13.071914,77.5867465,2,2614_15517
2614,15508,13.0724625,77.542921,2,2614_15508
2614,15507,13.0726455,77.535904,2,2614_15507
2627,15503,13.1391895,77.51737299999999,2,2627_15503
2592,15514,12.961935,77.57162149999999,2,2592_15514
2592,15513,12.962685,77.5666475,2,2592_15513
2592,15505,12.9619355,77.52915899999999,2,2592_15505
2627,15533,13.136659,77.6681735,2,2627_15533
2627,15526,13.1383905,77.6338145,2,2627_15526
2627,15522,13.139262500000001,77.61294849999999,2,2627_15522
2627,15518,13.137515,77.5921355,2,2627_15518
2627,15548,13.1366465,77.74291099999999,2,2627_15548
2627,15500,13.138094,77.5010925,2,2627_15500
2593,15505,12.9676855,77.52854149999999,2,2593_15505
2592,15548,12.962135,77.74278699999999,2,2592_15548
2592,15538,12.9635065,77.69139949999999,2,2592_15538
2626,15545,13.1327535,77.727305,2,2626_15545
2626,15543,13.1317865,77.71668500000001,2,2626_15543
2626,15541,13.1313455,77.70920749999999,2,2626_15541
2627,15534,13.136942999999999,77.671227,2,2627_15534
2592,15500,12.962232,77.50256250000001,2,2592_15500
2591,15547,12.957653,77.7374315,2,2591_15547
2591,15544,12.956697,77.7227005,2,2591_15544
2591,15543,12.957141,77.717636,2,2591_15543
2591,15542,12.95778,77.71335450000001,2,2591_15542
2591,15532,12.9581125,77.6640825,2,2591_15532
2590,15543,12.953637,77.717657,2,2590_15543
2591,15531,12.958215500000001,77.6565125,2,2591_15531
2626,15535,13.1335935,77.6758435,2,2626_15535
2626,15533,13.133633,77.667732,2,2626_15533
2626,15532,13.1323765,77.6625925,2,2626_15532
2593,15512,12.966702999999999,77.5640415,2,2593_15512
2593,15511,12.9666225,77.5574785,2,2593_15511
2593,15510,12.9676465,77.55334350000001,2,2593_15510
2627,15504,13.138414000000001,77.52177549999999,2,2627_15504
2591,15525,12.957731500000001,77.62810300000001,2,2591_15525
2591,15517,12.956728,77.58680100000001,2,2591_15517
2591,15515,12.957493,77.5795135,2,2591_15515
2591,15513,12.957124499999999,77.566852,2,2591_15513
2628,15502,13.1441725,77.5124175,2,2628_15502
2628,15500,13.143585999999999,77.502206,2,2628_15500
2628,15512,13.144456,77.5644235,2,2628_15512
2628,15511,13.1426315,77.5566565,2,2628_15511
2593,15542,12.965195,77.7114215,2,2593_15542
2593,15536,12.9669515,77.682387,2,2593_15536
2593,15535,12.968462500000001,77.67832050000001,2,2593_15535
2593,15533,12.967551,77.66802200000001,2,2593_15533
2593,15527,12.967092999999998,77.637092,2,2593_15527
2626,15540,13.133556500000001,77.7033935,2,2626_15540
2626,15539,13.13167,77.696154,2,2626_15539
2627,15540,13.137043,77.7046925,2,2627_15540
2591,15507,12.9571055,77.535765,2,2591_15507
2591,15506,12.9560245,77.532151,2,2591_15506
2591,15504,12.956343,77.5225975,2,2591_15504
2591,15503,12.959322499999999,77.51804150000001,2,2591_15503
2590,15549,12.9531005,77.74639149999999,2,2590_15549
2590,15547,12.9515195,77.73753500000001,2,2590_15547
2594,15500,12.97142,77.5030865,2,2594_15500
2593,15547,12.9663585,77.73599100000001,2,2593_15547
2593,15546,12.967135500000001,77.7339355,2,2593_15546
2593,15544,12.9675125,77.7226605,2,2593_15544
2626,15530,13.133755,77.65213600000001,2,2626_15530
2626,15527,13.132071,77.635792,2,2626_15527
2626,15522,13.131819499999999,77.61218,2,2626_15522
2593,15509,12.9694155,77.5461325,2,2593_15509
2591,15529,12.9582,77.647528,2,2591_15529
2591,15526,12.95653,77.63294450000001,2,2591_15526
2590,15527,12.953745000000001,77.637756,2,2590_15527
